"","batsman","bowler","P0","P1","P2","P3","P4","P6"
"14203","SK Raina","RS Bopara",0.25,0.75,0,0,0,0
"14204","SK Raina","RV Gomez",0.285714285714286,0.285714285714286,0,0,0.285714285714286,0.142857142857143
"14205","SK Raina","S Aravind",0.56,0.24,0,0,0.04,0.16
"14206","SK Raina","S Badree",0.666666666666667,0.333333333333333,0,0,0,0
"14207","SK Raina","S Ladda",0.333333333333333,0.333333333333333,0,0,0.333333333333333,0
"14208","SK Raina","S Nadeem",0.166666666666667,0.416666666666667,0.25,0,0.0833333333333333,0.0833333333333333
"14209","SK Raina","S Rana",0.333333333333333,0.333333333333333,0.111111111111111,0,0.222222222222222,0
"14210","SK Raina","S Sreesanth",0.423076923076923,0.346153846153846,0.0384615384615385,0,0.115384615384615,0.0769230769230769
"14211","SK Raina","Sandeep Sharma",0.3125,0.25,0.09375,0.03125,0.1875,0.125
"14212","SK Raina","SB Bangar",0.5,0.333333333333333,0,0,0.166666666666667,0
"14213","SK Raina","SB Styris",0.2,0.8,0,0,0,0
"14214","SK Raina","SB Wagh",0,0,0,0,1,0
"14215","SK Raina","Shahid Afridi",0.470588235294118,0.294117647058824,0,0,0.176470588235294,0.0588235294117647
"14216","SK Raina","Shakib Al Hasan",0.444444444444444,0.333333333333333,0.0740740740740741,0,0.111111111111111,0.037037037037037
"14217","SK Raina","Shoaib Ahmed",0,1,0,0,0,0
"14218","SK Raina","SJ Srivastava",0.333333333333333,0.666666666666667,0,0,0,0
"14219","SK Raina","SK Trivedi",0.178571428571429,0.428571428571429,0.196428571428571,0,0.178571428571429,0.0178571428571429
"14220","SK Raina","SK Warne",0.370967741935484,0.435483870967742,0.0967741935483871,0,0.0806451612903226,0.0161290322580645
"14221","SK Raina","SL Malinga",0.368421052631579,0.403508771929825,0.0701754385964912,0.0350877192982456,0.087719298245614,0.0350877192982456
"14222","SK Raina","SM Harwood",0.833333333333333,0.166666666666667,0,0,0,0
"14223","SK Raina","SM Pollock",0.5,0.25,0,0,0.25,0
"14224","SK Raina","SMSM Senanayake",0.5,0,0.25,0,0.25,0
"14225","SK Raina","SN Thakur",0.375,0.375,0.25,0,0,0
"14226","SK Raina","Sohail Tanvir",0.428571428571429,0.142857142857143,0.142857142857143,0,0.214285714285714,0.0714285714285714
"14227","SK Raina","SP Narine",0.258620689655172,0.482758620689655,0.103448275862069,0,0.0862068965517241,0.0689655172413793
"14228","SK Raina","SR Watson",0.324324324324324,0.405405405405405,0.0540540540540541,0,0.189189189189189,0.027027027027027
"14229","SK Raina","STR Binny",0,1,0,0,0,0
"14230","SK Raina","SW Tait",0.4,0.2,0.2,0,0.2,0
"14231","SK Raina","T Natarajan",0.25,0.5,0.0833333333333333,0,0.166666666666667,0
"14232","SK Raina","T Shamsi",0.375,0.5,0,0,0.125,0
"14233","SK Raina","TA Boult",0.384615384615385,0.384615384615385,0,0,0.230769230769231,0
"14234","SK Raina","TG Southee",0.75,0.25,0,0,0,0
"14235","SK Raina","TL Suman",0,0.428571428571429,0.142857142857143,0,0.142857142857143,0.285714285714286
"14236","SK Raina","TM Dilshan",0.318181818181818,0.545454545454545,0.0909090909090909,0,0,0.0454545454545455
"14237","SK Raina","TM Head",0,0.5,0,0,0.5,0
"14238","SK Raina","UT Yadav",0.565789473684211,0.236842105263158,0.0131578947368421,0,0.157894736842105,0.0263157894736842
"14239","SK Raina","V Kohli",0.25,0.583333333333333,0,0,0.166666666666667,0
"14240","SK Raina","V Pratap Singh",0.428571428571429,0.142857142857143,0,0,0.142857142857143,0.285714285714286
"14241","SK Raina","V Sehwag",0,0.666666666666667,0,0,0.333333333333333,0
"14242","SK Raina","VR Aaron",0.375,0.291666666666667,0.0833333333333333,0.0416666666666667,0.208333333333333,0
"14243","SK Raina","VRV Singh",0.444444444444444,0.333333333333333,0,0,0.0555555555555556,0.166666666666667
"14244","SK Raina","VS Yeligati",0.25,0.25,0,0,0.5,0
"14245","SK Raina","WA Mota",0.75,0.25,0,0,0,0
"14246","SK Raina","WD Parnell",0,0.5,0,0,0.333333333333333,0.166666666666667
"14247","SK Raina","WPUJC Vaas",0.666666666666667,0,0,0,0,0.333333333333333
"14248","SK Raina","Y Venugopal Rao",0,0.666666666666667,0,0,0.333333333333333,0
"14249","SK Raina","YA Abdulla",0.166666666666667,0.5,0,0,0.333333333333333,0
"14250","SK Raina","YK Pathan",0.359375,0.5,0.015625,0,0.09375,0.03125
"14251","SK Raina","YS Chahal",0.368421052631579,0.403508771929825,0.0526315789473684,0,0.087719298245614,0.087719298245614
"14252","SK Raina","Yuvraj Singh",0.5,0.333333333333333,0,0,0,0.166666666666667
"14253","SK Raina","Z Khan",0.384615384615385,0.307692307692308,0.0512820512820513,0,0.179487179487179,0.0769230769230769
"14254","SK Trivedi","A Kumble",1,0,0,0,0,0
"14255","SK Trivedi","A Mishra",0.5,0.5,0,0,0,0
"14256","SK Trivedi","A Nehra",0.5,0.333333333333333,0.166666666666667,0,0,0
"14257","SK Trivedi","AB Dinda",0.5,0,0,0,0.5,0
"14258","SK Trivedi","B Lee",1,0,0,0,0,0
"14259","SK Trivedi","DJ Bravo",1,0,0,0,0,0
"14260","SK Trivedi","DL Vettori",0.5,0.5,0,0,0,0
"14261","SK Trivedi","DP Nannes",0.5,0.5,0,0,0,0
"14262","SK Trivedi","DR Smith",0.333333333333333,0.333333333333333,0,0,0.333333333333333,0
"14263","SK Trivedi","DW Steyn",1,0,0,0,0,0
"14264","SK Trivedi","GD McGrath",0,1,0,0,0,0
"14265","SK Trivedi","JDP Oram",0,1,0,0,0,0
"14266","SK Trivedi","KA Pollard",0,0,1,0,0,0
"14267","SK Trivedi","L Balaji",1,0,0,0,0,0
"14268","SK Trivedi","MF Maharoof",0.75,0.25,0,0,0,0
"14269","SK Trivedi","MM Patel",0,0.5,0.5,0,0,0
"14270","SK Trivedi","Mohammad Asif",0.5,0.5,0,0,0,0
"14271","SK Trivedi","R Rampaul",0.5,0,0.5,0,0,0
"14272","SK Trivedi","RG Sharma",0.5,0.5,0,0,0,0
"14273","SK Trivedi","RJ Harris",0.75,0,0,0,0.25,0
"14274","SK Trivedi","RP Singh",0.857142857142857,0.142857142857143,0,0,0,0
"14275","SK Trivedi","S Ladda",0.75,0,0,0,0,0.25
"14276","SK Trivedi","Shakib Al Hasan",1,0,0,0,0,0
"14277","SK Trivedi","SL Malinga",1,0,0,0,0,0
"14278","SK Trivedi","V Sehwag",0,1,0,0,0,0
"14279","SK Warne","A Kumble",1,0,0,0,0,0
"14280","SK Warne","A Mishra",0.857142857142857,0,0,0,0,0.142857142857143
"14281","SK Warne","A Symonds",0,0,0,0,0.333333333333333,0.666666666666667
"14282","SK Warne","AB Agarkar",0.75,0.25,0,0,0,0
"14283","SK Warne","AB Dinda",0.5,0.25,0.25,0,0,0
"14284","SK Warne","B Geeves",0.5,0,0.166666666666667,0,0.333333333333333,0
"14285","SK Warne","B Lee",0,1,0,0,0,0
"14286","SK Warne","BA Bhatt",0.333333333333333,0.333333333333333,0,0,0.333333333333333,0
"14287","SK Warne","BJ Hodge",0.75,0.25,0,0,0,0
"14288","SK Warne","CH Gayle",0,1,0,0,0,0
"14289","SK Warne","CK Langeveldt",0.333333333333333,0.666666666666667,0,0,0,0
"14290","SK Warne","DL Vettori",0.333333333333333,0.666666666666667,0,0,0,0
"14291","SK Warne","DS Kulkarni",0.75,0.25,0,0,0,0
"14292","SK Warne","GD McGrath",0.75,0.25,0,0,0,0
"14293","SK Warne","Harmeet Singh",1,0,0,0,0,0
"14294","SK Warne","I Sharma",0.4,0.4,0.2,0,0,0
"14295","SK Warne","IK Pathan",0.333333333333333,0.333333333333333,0.222222222222222,0,0.111111111111111,0
"14296","SK Warne","JA Morkel",0.25,0.5,0,0,0.25,0
"14297","SK Warne","JD Ryder",0.5,0.25,0.25,0,0,0
"14298","SK Warne","JDP Oram",0.75,0.25,0,0,0,0
"14299","SK Warne","L Balaji",0.5,0.5,0,0,0,0
"14300","SK Warne","LR Shukla",0.538461538461538,0.307692307692308,0.0769230769230769,0,0.0769230769230769,0
"14301","SK Warne","M Kartik",0,1,0,0,0,0
"14302","SK Warne","M Muralitharan",1,0,0,0,0,0
"14303","SK Warne","M Ntini",0,0.666666666666667,0,0,0.333333333333333,0
"14304","SK Warne","MF Maharoof",1,0,0,0,0,0
"14305","SK Warne","P Kumar",0,1,0,0,0,0
"14306","SK Warne","P Parameswaran",0.8,0.2,0,0,0,0
"14307","SK Warne","PJ Sangwan",0.4,0.2,0.4,0,0,0
"14308","SK Warne","PP Chawla",0.4,0.4,0,0,0.2,0
"14309","SK Warne","PP Ojha",0.5,0.5,0,0,0,0
"14310","SK Warne","R Vinay Kumar",0.6,0.2,0.2,0,0,0
"14311","SK Warne","RG Sharma",1,0,0,0,0,0
"14312","SK Warne","RP Singh",0.5,0.5,0,0,0,0
"14313","SK Warne","RR Powar",0,1,0,0,0,0
"14314","SK Warne","RR Raje",0.25,0.5,0,0,0.25,0
"14315","SK Warne","SB Jakati",0.25,0.25,0.25,0,0,0.25
"14316","SK Warne","SE Bond",1,0,0,0,0,0
"14317","SK Warne","Shahid Afridi",0.666666666666667,0,0,0,0.333333333333333,0
"14318","SK Warne","Shakib Al Hasan",0.5,0.5,0,0,0,0
"14319","SK Warne","Shoaib Ahmed",0.333333333333333,0.666666666666667,0,0,0,0
"14320","SK Warne","SK Raina",1,0,0,0,0,0
"14321","SK Warne","SL Malinga",0,1,0,0,0,0
"14322","SK Warne","SS Sarkar",0.375,0.5,0.125,0,0,0
"14323","SK Warne","Umar Gul",0,1,0,0,0,0
"14324","SK Warne","V Sehwag",0,0.5,0,0,0.5,0
"14325","SK Warne","VRV Singh",0,1,0,0,0,0
"14326","SK Warne","VY Mahesh",1,0,0,0,0,0
"14327","SK Warne","Y Venugopal Rao",0.166666666666667,0.5,0,0,0,0.333333333333333
"14328","SK Warne","YA Abdulla",0.5,0.375,0,0,0.125,0
"14329","SK Warne","Yuvraj Singh",0.5,0.5,0,0,0,0
"14330","SL Malinga","A Singh",1,0,0,0,0,0
"14331","SL Malinga","AB Dinda",0.4,0.4,0,0,0.1,0.1
"14332","SL Malinga","AD Mathews",0.5,0.25,0,0,0.25,0
"14333","SL Malinga","Azhar Mahmood",0,1,0,0,0,0
"14334","SL Malinga","BW Hilfenhaus",0.571428571428571,0.285714285714286,0,0,0.142857142857143,0
"14335","SL Malinga","DE Bollinger",0,1,0,0,0,0
"14336","SL Malinga","DJ Bravo",0.777777777777778,0.222222222222222,0,0,0,0
"14337","SL Malinga","IK Pathan",1,0,0,0,0,0
"14338","SL Malinga","Imran Tahir",0.833333333333333,0.166666666666667,0,0,0,0
"14339","SL Malinga","J Botha",0.666666666666667,0.333333333333333,0,0,0,0
"14340","SL Malinga","J Syed Mohammad",0.75,0,0,0,0,0.25
"14341","SL Malinga","JA Morkel",0.25,0.5,0,0,0,0.25
"14342","SL Malinga","JP Faulkner",0.75,0.125,0,0,0.125,0
"14343","SL Malinga","KK Cooper",0.6,0.2,0.2,0,0,0
"14344","SL Malinga","L Balaji",0.666666666666667,0.333333333333333,0,0,0,0
"14345","SL Malinga","M Morkel",0.428571428571429,0.571428571428571,0,0,0,0
"14346","SL Malinga","MA Starc",0,1,0,0,0,0
"14347","SL Malinga","MM Patel",1,0,0,0,0,0
"14348","SL Malinga","NM Coulter-Nile",1,0,0,0,0,0
"14349","SL Malinga","R Rampaul",1,0,0,0,0,0
"14350","SL Malinga","RA Jadeja",0.5,0.5,0,0,0,0
"14351","SL Malinga","SN Thakur",0,0.5,0,0,0,0.5
"14352","SL Malinga","SP Narine",0.333333333333333,0.333333333333333,0,0,0,0.333333333333333
"14353","SL Malinga","UT Yadav",0.428571428571429,0.428571428571429,0,0,0.142857142857143,0
"14354","SL Malinga","VR Aaron",0,1,0,0,0,0
"14355","SL Malinga","WD Parnell",0.777777777777778,0.111111111111111,0,0,0.111111111111111,0
"14356","SL Malinga","Z Khan",0,1,0,0,0,0
"14357","SM Harwood","DR Smith",0.5,0.25,0.25,0,0,0
"14358","SM Harwood","FH Edwards",1,0,0,0,0,0
"14359","SM Harwood","JA Morkel",0,1,0,0,0,0
"14360","SM Harwood","L Balaji",0.5,0.25,0.25,0,0,0
"14361","SM Harwood","SB Jakati",0,1,0,0,0,0
"14362","SM Katich","A Nehra",0.333333333333333,0.666666666666667,0,0,0,0
"14363","SM Katich","A Singh",0,1,0,0,0,0
"14364","SM Katich","A Symonds",0.833333333333333,0.166666666666667,0,0,0,0
"14365","SM Katich","AB Agarkar",0.166666666666667,0.5,0.166666666666667,0,0.166666666666667,0
"14366","SM Katich","AB Dinda",0.333333333333333,0.333333333333333,0.166666666666667,0,0,0.166666666666667
"14367","SM Katich","BJ Hodge",1,0,0,0,0,0
"14368","SM Katich","CH Gayle",1,0,0,0,0,0
"14369","SM Katich","DS Kulkarni",1,0,0,0,0,0
"14370","SM Katich","GD McGrath",0.615384615384615,0.0769230769230769,0,0,0.307692307692308,0
"14371","SM Katich","I Sharma",0.5,0.166666666666667,0.166666666666667,0,0.166666666666667,0
"14372","SM Katich","JA Morkel",0.375,0,0.375,0,0.25,0
"14373","SM Katich","JDP Oram",0,0.75,0.25,0,0,0
"14374","SM Katich","Joginder Sharma",0.2,0.6,0,0,0,0.2
"14375","SM Katich","KP Appanna",0.5,0.5,0,0,0,0
"14376","SM Katich","L Balaji",1,0,0,0,0,0
"14377","SM Katich","LR Shukla",0.5,0.5,0,0,0,0
"14378","SM Katich","M Muralitharan",0.5,0.5,0,0,0,0
"14379","SM Katich","MF Maharoof",0.538461538461538,0.230769230769231,0.0769230769230769,0,0.153846153846154,0
"14380","SM Katich","Mohammad Asif",0.4,0,0.1,0.1,0.4,0
"14381","SM Katich","MS Gony",0.333333333333333,0.25,0.0833333333333333,0,0.0833333333333333,0.25
"14382","SM Katich","P Amarnath",0.333333333333333,0.333333333333333,0.333333333333333,0,0,0
"14383","SM Katich","PJ Sangwan",0.333333333333333,0,0,0,0.5,0.166666666666667
"14384","SM Katich","R Ashwin",1,0,0,0,0,0
"14385","SM Katich","R Bhatia",0.6,0.4,0,0,0,0
"14386","SM Katich","RE van der Merwe",0.333333333333333,0.666666666666667,0,0,0,0
"14387","SM Katich","RG Sharma",1,0,0,0,0,0
"14388","SM Katich","RJ Harris",0.25,0.5,0,0,0.25,0
"14389","SM Katich","RP Singh",0.166666666666667,0.5,0,0,0.333333333333333,0
"14390","SM Katich","S Tyagi",0,1,0,0,0,0
"14391","SM Katich","SB Jakati",0.285714285714286,0.285714285714286,0.142857142857143,0,0.142857142857143,0.142857142857143
"14392","SM Katich","SC Ganguly",0.25,0.5,0,0,0.25,0
"14393","SM Katich","Shoaib Ahmed",0.333333333333333,0.666666666666667,0,0,0,0
"14394","SM Katich","Shoaib Malik",0.272727272727273,0.363636363636364,0.272727272727273,0,0,0.0909090909090909
"14395","SM Katich","SK Trivedi",0.666666666666667,0,0,0,0.333333333333333,0
"14396","SM Katich","SM Harwood",0.75,0.25,0,0,0,0
"14397","SM Katich","T Thushara",0,1,0,0,0,0
"14398","SM Katich","VY Mahesh",0.25,0.5,0,0,0.25,0
"14399","SM Katich","YK Pathan",0.8,0,0,0,0.2,0
"14400","SM Pollock","A Mishra",0.25,0.75,0,0,0,0
"14401","SM Pollock","B Akhil",0,0,0,0,1,0
"14402","SM Pollock","B Geeves",0.666666666666667,0.333333333333333,0,0,0,0
"14403","SM Pollock","B Lee",0.5,0.5,0,0,0,0
"14404","SM Pollock","D Kalyankrishna",0,0.666666666666667,0,0,0.333333333333333,0
"14405","SM Pollock","DNT Zoysa",0,1,0,0,0,0
"14406","SM Pollock","GD McGrath",0.222222222222222,0.333333333333333,0.222222222222222,0,0.222222222222222,0
"14407","SM Pollock","IK Pathan",0,1,0,0,0,0
"14408","SM Pollock","Joginder Sharma",0,1,0,0,0,0
"14409","SM Pollock","M Muralitharan",0.666666666666667,0.333333333333333,0,0,0,0
"14410","SM Pollock","MF Maharoof",0.333333333333333,0.333333333333333,0,0,0.333333333333333,0
"14411","SM Pollock","Mohammad Asif",0.4,0.2,0,0,0.1,0.3
"14412","SM Pollock","MS Gony",0.2,0.8,0,0,0,0
"14413","SM Pollock","P Amarnath",0.333333333333333,0.333333333333333,0,0,0,0.333333333333333
"14414","SM Pollock","P Kumar",0.25,0.5,0,0,0,0.25
"14415","SM Pollock","PP Chawla",0.75,0.25,0,0,0,0
"14416","SM Pollock","PP Ojha",0.375,0.5,0,0,0.125,0
"14417","SM Pollock","R Vinay Kumar",0,0.333333333333333,0,0,0.333333333333333,0.333333333333333
"14418","SM Pollock","RP Singh",1,0,0,0,0,0
"14419","SM Pollock","S Sreesanth",0.5,0,0,0,0.5,0
"14420","SM Pollock","SB Bangar",0.285714285714286,0.428571428571429,0,0,0.142857142857143,0.142857142857143
"14421","SM Pollock","Shahid Afridi",0.75,0.25,0,0,0,0
"14422","SM Pollock","Shoaib Malik",0,1,0,0,0,0
"14423","SM Pollock","Sohail Tanvir",1,0,0,0,0,0
"14424","SM Pollock","V Sehwag",1,0,0,0,0,0
"14425","SM Pollock","VRV Singh",0.2,0.4,0,0,0.2,0.2
"14426","SM Pollock","VY Mahesh",1,0,0,0,0,0
"14427","SM Pollock","Yuvraj Singh",1,0,0,0,0,0
"14428","SM Pollock","Z Khan",0.5,0.25,0,0,0.25,0
"14429","SMSM Senanayake","AD Mathews",0,0,1,0,0,0
"14430","SMSM Senanayake","CH Morris",0.666666666666667,0.333333333333333,0,0,0,0
"14431","SMSM Senanayake","Harmeet Singh",1,0,0,0,0,0
"14432","SMSM Senanayake","JA Morkel",0,1,0,0,0,0
"14433","SMSM Senanayake","P Kumar",0.5,0.5,0,0,0,0
"14434","SMSM Senanayake","R Ashwin",0.333333333333333,0.666666666666667,0,0,0,0
"14435","SMSM Senanayake","RA Jadeja",0.6,0.4,0,0,0,0
"14436","SN Khan","A Nehra",0.5,0.5,0,0,0,0
"14437","SN Khan","Anureet Singh",0.285714285714286,0.571428571428571,0,0,0.142857142857143,0
"14438","SN Khan","AR Patel",0,1,0,0,0,0
"14439","SN Khan","B Kumar",0,0,0,0,0.8,0.2
"14440","SN Khan","CH Morris",0,1,0,0,0,0
"14441","SN Khan","DJ Bravo",0.222222222222222,0.444444444444444,0.111111111111111,0,0.222222222222222,0
"14442","SN Khan","DS Kulkarni",0,0,0,0,1,0
"14443","SN Khan","HH Pandya",0,1,0,0,0,0
"14444","SN Khan","IC Pandey",0,1,0,0,0,0
"14445","SN Khan","JJ Bumrah",0.5,0.25,0,0,0.125,0.125
"14446","SN Khan","JP Faulkner",0,0.666666666666667,0,0,0.333333333333333,0
"14447","SN Khan","KH Pandya",0.25,0.5,0.25,0,0,0
"14448","SN Khan","MJ McClenaghan",0.4,0.2,0,0,0.2,0.2
"14449","SN Khan","MM Sharma",0.25,0.5,0,0,0.25,0
"14450","SN Khan","Mohammed Shami",0.5,0.5,0,0,0,0
"14451","SN Khan","Mustafizur Rahman",0.2,0.2,0.2,0,0.2,0.2
"14452","SN Khan","NLTC Perera",0,0,1,0,0,0
"14453","SN Khan","P Negi",0.5,0.25,0.25,0,0,0
"14454","SN Khan","PV Tambe",0,0.428571428571429,0.142857142857143,0,0.285714285714286,0.142857142857143
"14455","SN Khan","RA Jadeja",0.3,0.1,0.3,0,0.2,0.1
"14456","SN Khan","Sandeep Sharma",0,0.5,0.5,0,0,0
"14457","SN Khan","SK Raina",0,1,0,0,0,0
"14458","SN Khan","SR Watson",0.166666666666667,0.5,0,0,0.333333333333333,0
