,index,batsman,bowler,no_of_times,no_of_balls,p_out,p_not_out,bowler_cluster,batsman_cluster
336,4853,YK Pathan,M Kartik,1,16,0.0625,0.9375,3.0,1
337,4826,YK Pathan,A Nehra,1,19,0.0526315789473684,0.947368421052632,5.0,1
338,4843,YK Pathan,Imran Tahir,1,12,0.0833333333333333,0.916666666666667,2.0,1
339,4850,YK Pathan,KK Cooper,1,5,0.2,0.8,2.0,1
340,4846,YK Pathan,JEC Franklin,1,14,0.0714285714285714,0.928571428571429,0.0,1
341,4842,YK Pathan,DW Steyn,2,49,0.0408163265306122,0.959183673469388,5.0,1
342,4844,YK Pathan,JA Morkel,2,31,0.0645161290322581,0.935483870967742,5.0,1
343,4870,YK Pathan,RJ Harris,1,3,0.333333333333333,0.666666666666667,2.0,1
344,4863,YK Pathan,PP Chawla,3,22,0.136363636363636,0.863636363636364,1.0,1
345,4859,YK Pathan,MM Patel,1,12,0.0833333333333333,0.916666666666667,3.0,1
346,4862,YK Pathan,P Kumar,1,19,0.0526315789473684,0.947368421052632,1.0,1
347,4865,YK Pathan,PV Tambe,1,8,0.125,0.875,2.0,1
348,4883,YK Pathan,Z Khan,1,16,0.0625,0.9375,6.0,1
349,4847,YK Pathan,JR Hopes,1,10,0.1,0.9,4.0,1
350,4858,YK Pathan,MG Johnson,1,12,0.0833333333333333,0.916666666666667,3.0,1
351,3504,RG Sharma,KA Pollard,1,14,0.0714285714285714,0.928571428571429,3.0,2
352,3510,RG Sharma,M Muralitharan,1,17,0.0588235294117647,0.941176470588235,3.0,2
353,3479,RG Sharma,AR Patel,1,26,0.0384615384615385,0.961538461538462,3.0,2
354,3481,RG Sharma,B Lee,1,22,0.0454545454545455,0.954545454545455,2.0,2
355,3514,RG Sharma,NM Coulter-Nile,1,5,0.2,0.8,2.0,2
356,3495,RG Sharma,HV Patel,1,15,0.0666666666666667,0.933333333333333,2.0,2
357,3529,RG Sharma,SK Trivedi,4,38,0.105263157894737,0.894736842105263,3.0,2
358,3533,RG Sharma,STR Binny,1,16,0.0625,0.9375,2.0,2
359,3480,RG Sharma,B Kumar,1,12,0.0833333333333333,0.916666666666667,6.0,2
360,3521,RG Sharma,R McLaren,1,5,0.2,0.8,4.0,2
361,3500,RG Sharma,JD Unadkat,1,12,0.0833333333333333,0.916666666666667,3.0,2
362,3519,RG Sharma,R Ashwin,1,84,0.0119047619047619,0.988095238095238,6.0,2
363,3476,RG Sharma,AB Agarkar,1,30,0.0333333333333333,0.966666666666667,2.0,2
364,3511,RG Sharma,MF Maharoof,1,14,0.0714285714285714,0.928571428571429,4.0,2
365,3532,RG Sharma,SP Narine,4,67,0.0597014925373134,0.940298507462687,5.0,2
366,3505,RG Sharma,KV Sharma,1,26,0.0384615384615385,0.961538461538462,3.0,2
367,3483,RG Sharma,Bipul Sharma,1,5,0.2,0.8,4.0,2
368,3531,RG Sharma,SL Malinga,1,5,0.2,0.8,6.0,2
369,3477,RG Sharma,AB Dinda,2,32,0.0625,0.9375,5.0,2
370,3473,RG Sharma,A Kumble,2,41,0.0487804878048781,0.951219512195122,2.0,2
371,3488,RG Sharma,DE Bollinger,2,10,0.2,0.8,2.0,2
372,3520,RG Sharma,R Bhatia,2,63,0.0317460317460317,0.968253968253968,5.0,2
373,3535,RG Sharma,UT Yadav,2,67,0.0298507462686567,0.970149253731343,6.0,2
374,3482,RG Sharma,BE Hendricks,1,1,1,0,0.0,2
375,3509,RG Sharma,M Morkel,2,69,0.0289855072463768,0.971014492753623,5.0,2
376,3523,RG Sharma,R Vinay Kumar,6,34,0.176470588235294,0.823529411764706,6.0,2
377,3501,RG Sharma,JH Kallis,1,50,0.02,0.98,5.0,2
378,3474,RG Sharma,A Mishra,4,79,0.0506329113924051,0.949367088607595,1.0,2
379,3522,RG Sharma,R Sharma,1,19,0.0526315789473684,0.947368421052632,2.0,2
380,3538,RG Sharma,YS Chahal,1,19,0.0526315789473684,0.947368421052632,3.0,2
381,3489,RG Sharma,DJ Bravo,5,60,0.0833333333333333,0.916666666666667,1.0,2
382,3487,RG Sharma,D Wiese,1,12,0.0833333333333333,0.916666666666667,4.0,2
383,3496,RG Sharma,I Sharma,2,20,0.1,0.9,5.0,2
384,3507,RG Sharma,L Balaji,2,22,0.0909090909090909,0.909090909090909,5.0,2
385,3491,RG Sharma,DP Nannes,1,19,0.0526315789473684,0.947368421052632,2.0,2
386,3527,RG Sharma,SB Jakati,1,22,0.0454545454545455,0.954545454545455,3.0,2
387,3528,RG Sharma,SK Raina,1,28,0.0357142857142857,0.964285714285714,2.0,2
388,3484,RG Sharma,BW Hilfenhaus,1,14,0.0714285714285714,0.928571428571429,4.0,2
389,3536,RG Sharma,VR Aaron,1,28,0.0357142857142857,0.964285714285714,2.0,2
390,3486,RG Sharma,CRD Fernando,1,1,1,0,4.0,2
391,3513,RG Sharma,MM Sharma,1,48,0.0208333333333333,0.979166666666667,5.0,2
392,3478,RG Sharma,AD Mathews,1,15,0.0666666666666667,0.933333333333333,2.0,2
393,3492,RG Sharma,DS Kulkarni,4,31,0.129032258064516,0.870967741935484,5.0,2
394,3508,RG Sharma,M Kartik,2,41,0.0487804878048781,0.951219512195122,3.0,2
395,3475,RG Sharma,A Nehra,2,35,0.0571428571428571,0.942857142857143,5.0,2
396,3498,RG Sharma,Iqbal Abdulla,1,19,0.0526315789473684,0.947368421052632,2.0,2
397,3497,RG Sharma,IK Pathan,2,50,0.04,0.96,6.0,2
398,3506,RG Sharma,KW Richardson,1,15,0.0666666666666667,0.933333333333333,4.0,2
399,3534,RG Sharma,SW Tait,1,7,0.142857142857143,0.857142857142857,4.0,2
400,3526,RG Sharma,Sandeep Sharma,2,15,0.133333333333333,0.866666666666667,3.0,2
401,3494,RG Sharma,GB Hogg,1,13,0.0769230769230769,0.923076923076923,4.0,2
402,3517,RG Sharma,PJ Sangwan,1,17,0.0588235294117647,0.941176470588235,2.0,2
403,3524,RG Sharma,RA Jadeja,2,62,0.032258064516129,0.967741935483871,6.0,2
404,3515,RG Sharma,P Awana,2,24,0.0833333333333333,0.916666666666667,2.0,2
405,3490,RG Sharma,DL Vettori,1,10,0.1,0.9,2.0,2
406,3530,RG Sharma,SK Warne,3,52,0.0576923076923077,0.942307692307692,3.0,2
407,3503,RG Sharma,JP Faulkner,1,16,0.0625,0.9375,3.0,2
408,3537,RG Sharma,VRV Singh,1,12,0.0833333333333333,0.916666666666667,4.0,2
409,3493,RG Sharma,DW Steyn,1,47,0.0212765957446809,0.978723404255319,5.0,2
410,3499,RG Sharma,JA Morkel,3,21,0.142857142857143,0.857142857142857,5.0,2
411,3525,RG Sharma,RJ Harris,1,6,0.166666666666667,0.833333333333333,2.0,2
412,3485,RG Sharma,CH Morris,1,21,0.0476190476190476,0.952380952380952,3.0,2
413,3518,RG Sharma,PP Chawla,1,96,0.0104166666666667,0.989583333333333,1.0,2
414,3516,RG Sharma,P Kumar,1,60,0.0166666666666667,0.983333333333333,1.0,2
415,3502,RG Sharma,JP Duminy,1,15,0.0666666666666667,0.933333333333333,2.0,2
416,3539,RG Sharma,Z Khan,1,33,0.0303030303030303,0.96969696969697,6.0,2
417,3512,RG Sharma,MG Johnson,1,18,0.0555555555555556,0.944444444444444,3.0,2
418,4534,UBT Chand,B Lee,2,9,0.222222222222222,0.777777777777778,2.0,9
419,4537,UBT Chand,JD Unadkat,1,8,0.125,0.875,3.0,9
420,4547,UBT Chand,TG Southee,1,8,0.125,0.875,2.0,9
421,4546,UBT Chand,SL Malinga,1,2,0.5,0.5,6.0,9
422,4543,UBT Chand,R Vinay Kumar,1,13,0.0769230769230769,0.923076923076923,6.0,9
423,4532,UBT Chand,A Mishra,1,8,0.125,0.875,1.0,9
424,4542,UBT Chand,R Sharma,1,5,0.2,0.8,2.0,9
425,4548,UBT Chand,YS Chahal,1,16,0.0625,0.9375,3.0,9
426,4544,UBT Chand,S Sreesanth,1,9,0.111111111111111,0.888888888888889,2.0,9
427,4536,UBT Chand,Harbhajan Singh,1,1,1,0,1.0,9
428,4533,UBT Chand,Azhar Mahmood,1,9,0.111111111111111,0.888888888888889,2.0,9
429,4540,UBT Chand,PP Ojha,1,3,0.333333333333333,0.666666666666667,5.0,9
430,4538,UBT Chand,MM Sharma,2,15,0.133333333333333,0.866666666666667,5.0,9
431,4545,UBT Chand,SK Warne,1,1,1,0,3.0,9
432,4535,UBT Chand,DW Steyn,1,5,0.2,0.8,5.0,9
433,4539,UBT Chand,P Kumar,2,16,0.125,0.875,1.0,9
434,4541,UBT Chand,PV Tambe,1,4,0.25,0.75,2.0,9
435,2002,KC Sangakkara,J Botha,2,21,0.0952380952380952,0.904761904761905,2.0,6
436,2010,KC Sangakkara,M Muralitharan,3,38,0.0789473684210526,0.921052631578947,3.0,6
437,2035,KC Sangakkara,YK Pathan,1,35,0.0285714285714286,0.971428571428571,3.0,6
438,2023,KC Sangakkara,RG Sharma,1,19,0.0526315789473684,0.947368421052632,4.0,6
439,2028,KC Sangakkara,SK Trivedi,2,16,0.125,0.875,3.0,6
440,2003,KC Sangakkara,JD Unadkat,1,9,0.111111111111111,0.888888888888889,3.0,6
441,2019,KC Sangakkara,R Ashwin,3,26,0.115384615384615,0.884615384615385,6.0,6
442,2014,KC Sangakkara,MS Gony,1,6,0.166666666666667,0.833333333333333,2.0,6
443,2011,KC Sangakkara,MF Maharoof,1,19,0.0526315789473684,0.947368421052632,4.0,6
444,2025,KC Sangakkara,SE Bond,1,1,1,0,0.0,6
445,2030,KC Sangakkara,SL Malinga,2,22,0.0909090909090909,0.909090909090909,6.0,6
446,1991,KC Sangakkara,AB Dinda,1,18,0.0555555555555556,0.944444444444444,5.0,6
447,1994,KC Sangakkara,D Kalyankrishna,1,4,0.25,0.75,0.0,6
448,1989,KC Sangakkara,A Kumble,2,13,0.153846153846154,0.846153846153846,2.0,6
449,1995,KC Sangakkara,DE Bollinger,1,6,0.166666666666667,0.833333333333333,2.0,6
450,2020,KC Sangakkara,R Bhatia,2,20,0.1,0.9,5.0,6
451,2009,KC Sangakkara,M Morkel,1,22,0.0454545454545455,0.954545454545455,5.0,6
452,2022,KC Sangakkara,R Vinay Kumar,1,29,0.0344827586206897,0.96551724137931,6.0,6
453,2021,KC Sangakkara,R Sharma,5,20,0.25,0.75,2.0,6
454,2017,KC Sangakkara,PD Collingwood,1,9,0.111111111111111,0.888888888888889,0.0,6
455,2000,KC Sangakkara,I Sharma,1,17,0.0588235294117647,0.941176470588235,5.0,6
456,2007,KC Sangakkara,L Balaji,1,9,0.111111111111111,0.888888888888889,5.0,6
457,1999,KC Sangakkara,Harbhajan Singh,3,64,0.046875,0.953125,1.0,6
458,1993,KC Sangakkara,CH Gayle,1,7,0.142857142857143,0.857142857142857,2.0,6
459,2032,KC Sangakkara,Umar Gul,2,17,0.117647058823529,0.882352941176471,0.0,6
460,2027,KC Sangakkara,SK Raina,1,13,0.0769230769230769,0.923076923076923,2.0,6
461,2033,KC Sangakkara,VR Aaron,1,4,0.25,0.75,2.0,6
462,1997,KC Sangakkara,DS Kulkarni,1,22,0.0454545454545455,0.954545454545455,5.0,6
463,2024,KC Sangakkara,RP Singh,1,21,0.0476190476190476,0.952380952380952,5.0,6
464,2008,KC Sangakkara,M Kartik,1,19,0.0526315789473684,0.947368421052632,3.0,6
465,1990,KC Sangakkara,A Nehra,1,28,0.0357142857142857,0.964285714285714,5.0,6
466,2001,KC Sangakkara,Iqbal Abdulla,1,9,0.111111111111111,0.888888888888889,2.0,6
467,1992,KC Sangakkara,BJ Hodge,1,3,0.333333333333333,0.666666666666667,4.0,6
468,2031,KC Sangakkara,SW Tait,1,8,0.125,0.875,4.0,6
469,2026,KC Sangakkara,Shoaib Ahmed,1,3,0.333333333333333,0.666666666666667,0.0,6
470,2015,KC Sangakkara,P Awana,1,4,0.25,0.75,2.0,6
471,2034,KC Sangakkara,WPUJC Vaas,1,3,0.333333333333333,0.666666666666667,4.0,6
472,1996,KC Sangakkara,DL Vettori,1,39,0.0256410256410256,0.974358974358974,2.0,6
473,2029,KC Sangakkara,SK Warne,1,12,0.0833333333333333,0.916666666666667,3.0,6
474,2005,KC Sangakkara,JP Faulkner,1,4,0.25,0.75,3.0,6
475,1998,KC Sangakkara,DW Steyn,1,3,0.333333333333333,0.666666666666667,5.0,6
476,2013,KC Sangakkara,Mohammad Asif,1,2,0.5,0.5,4.0,6
477,2018,KC Sangakkara,PP Chawla,1,3,0.333333333333333,0.666666666666667,1.0,6
478,2012,KC Sangakkara,MM Patel,1,23,0.0434782608695652,0.956521739130435,3.0,6
479,2016,KC Sangakkara,P Kumar,1,20,0.05,0.95,1.0,6
480,2004,KC Sangakkara,JJ van der Wath,1,3,0.333333333333333,0.666666666666667,0.0,6
481,2006,KC Sangakkara,JR Hopes,1,14,0.0714285714285714,0.928571428571429,4.0,6
482,2952,ND Doshi,P Parameswaran,1,1,1,0,0.0,0
483,3720,S Badrinath,KA Pollard,2,49,0.0408163265306122,0.959183673469388,3.0,4
484,3735,S Badrinath,SL Malinga,1,37,0.027027027027027,0.972972972972973,6.0,4
485,3721,S Badrinath,LJ Wright,1,2,0.5,0.5,0.0,4
486,3705,S Badrinath,A Kumble,2,10,0.2,0.8,2.0,4
487,3728,S Badrinath,R Bhatia,1,20,0.05,0.95,5.0,4
488,3738,S Badrinath,UT Yadav,1,3,0.333333333333333,0.666666666666667,6.0,4
489,3729,S Badrinath,R Vinay Kumar,2,20,0.1,0.9,6.0,4
490,3718,S Badrinath,JH Kallis,1,14,0.0714285714285714,0.928571428571429,5.0,4
491,3711,S Badrinath,DJ Bravo,1,24,0.0416666666666667,0.958333333333333,1.0,4
492,3732,S Badrinath,S Sreesanth,1,17,0.0588235294117647,0.941176470588235,2.0,4
493,3708,S Badrinath,Azhar Mahmood,1,2,0.5,0.5,2.0,4
494,3725,S Badrinath,MR Marsh,1,7,0.142857142857143,0.857142857142857,4.0,4
495,3740,S Badrinath,Yuvraj Singh,1,11,0.0909090909090909,0.909090909090909,2.0,4
496,3727,S Badrinath,PP Ojha,2,26,0.0769230769230769,0.923076923076923,5.0,4
497,3710,S Badrinath,CRD Fernando,1,2,0.5,0.5,4.0,4
498,3736,S Badrinath,SR Watson,1,7,0.142857142857143,0.857142857142857,6.0,4
499,3713,S Badrinath,DS Kulkarni,1,25,0.04,0.96,5.0,4
500,3730,S Badrinath,RP Singh,2,19,0.105263157894737,0.894736842105263,5.0,4
501,3707,S Badrinath,A Nehra,1,22,0.0454545454545455,0.954545454545455,5.0,4
502,3716,S Badrinath,IK Pathan,1,25,0.04,0.96,6.0,4
503,3724,S Badrinath,MN Samuels,1,8,0.125,0.875,4.0,4
504,3709,S Badrinath,BJ Hodge,1,7,0.142857142857143,0.857142857142857,4.0,4
505,3737,S Badrinath,SW Tait,1,3,0.333333333333333,0.666666666666667,4.0,4
506,3717,S Badrinath,J Syed Mohammad,1,8,0.125,0.875,4.0,4
507,3715,S Badrinath,GB Hogg,1,5,0.2,0.8,4.0,4
508,3712,S Badrinath,DL Vettori,2,9,0.222222222222222,0.777777777777778,2.0,4
509,3734,S Badrinath,SK Warne,1,25,0.04,0.96,3.0,4
510,3739,S Badrinath,VRV Singh,1,16,0.0625,0.9375,4.0,4
511,3731,S Badrinath,RV Gomez,1,4,0.25,0.75,0.0,4
512,3714,S Badrinath,DT Christian,1,13,0.0769230769230769,0.923076923076923,2.0,4
513,3726,S Badrinath,PP Chawla,1,29,0.0344827586206897,0.96551724137931,1.0,4
514,3706,S Badrinath,A Mithun,1,5,0.2,0.8,4.0,4
515,3723,S Badrinath,MM Patel,1,25,0.04,0.96,3.0,4
516,3719,S Badrinath,JJ van der Wath,1,3,0.333333333333333,0.666666666666667,0.0,4
517,3722,S Badrinath,MG Johnson,2,5,0.4,0.6,3.0,4
518,3733,S Badrinath,Shahid Afridi,1,2,0.5,0.5,0.0,4
519,4113,SK Trivedi,DR Smith,1,3,0.333333333333333,0.666666666666667,2.0,0
520,4111,SK Trivedi,B Lee,1,1,1,0,2.0,0
521,4110,SK Trivedi,AB Dinda,1,2,0.5,0.5,5.0,0
522,4112,SK Trivedi,DJ Bravo,1,2,0.5,0.5,1.0,0
523,4114,SK Trivedi,L Balaji,1,1,1,0,5.0,0
524,4115,SK Trivedi,R Rampaul,1,2,0.5,0.5,4.0,0
525,4116,SK Trivedi,RP Singh,1,7,0.142857142857143,0.857142857142857,5.0,0
526,4392,STR Binny,KA Pollard,1,2,0.5,0.5,3.0,3
527,4401,STR Binny,R McLaren,1,3,0.333333333333333,0.666666666666667,4.0,3
528,4389,STR Binny,DJG Sammy,1,15,0.0666666666666667,0.933333333333333,4.0,3
529,4388,STR Binny,AB Dinda,1,1,1,0,5.0,3
530,4396,STR Binny,MA Starc,1,3,0.333333333333333,0.666666666666667,2.0,3
531,4393,STR Binny,Karanveer Singh,1,9,0.111111111111111,0.888888888888889,4.0,3
532,4406,STR Binny,UT Yadav,2,5,0.4,0.6,6.0,3
533,4395,STR Binny,M Morkel,1,1,1,0,5.0,3
534,4402,STR Binny,R Vinay Kumar,2,17,0.117647058823529,0.882352941176471,6.0,3
535,4387,STR Binny,A Mishra,1,26,0.0384615384615385,0.961538461538462,1.0,3
536,4391,STR Binny,JJ Bumrah,1,2,0.5,0.5,3.0,3
537,4399,STR Binny,NLTC Perera,1,6,0.166666666666667,0.833333333333333,2.0,3
538,4394,STR Binny,LR Shukla,1,1,1,0,4.0,3
539,4408,STR Binny,Yuvraj Singh,2,4,0.5,0.5,2.0,3
540,4398,STR Binny,MM Sharma,1,7,0.142857142857143,0.857142857142857,5.0,3
541,4390,STR Binny,Imran Tahir,2,3,0.666666666666667,0.333333333333333,2.0,3
542,4403,STR Binny,RA Jadeja,2,19,0.105263157894737,0.894736842105263,6.0,3
543,4407,STR Binny,VY Mahesh,1,9,0.111111111111111,0.888888888888889,4.0,3
544,4404,STR Binny,RJ Harris,1,1,1,0,2.0,3
545,4400,STR Binny,P Kumar,1,13,0.0769230769230769,0.923076923076923,1.0,3
546,4405,STR Binny,S Gopal,1,5,0.2,0.8,4.0,3
547,4397,STR Binny,MG Johnson,2,19,0.105263157894737,0.894736842105263,3.0,3
548,1663,J Arunkumar,S Sreesanth,1,2,0.5,0.5,2.0,0
549,1664,J Arunkumar,Sohail Tanvir,1,3,0.333333333333333,0.666666666666667,4.0,0
550,2817,MP Stoinis,AD Russell,1,3,0.333333333333333,0.666666666666667,2.0,9
551,2818,MP Stoinis,DJ Bravo,1,6,0.166666666666667,0.833333333333333,1.0,9
552,2819,MP Stoinis,RA Jadeja,1,12,0.0833333333333333,0.916666666666667,6.0,9
553,2820,MP Stoinis,Z Khan,1,6,0.166666666666667,0.833333333333333,6.0,9
554,867,CM Gautam,B Kumar,1,10,0.1,0.9,6.0,7
555,870,CM Gautam,R Dhawan,1,6,0.166666666666667,0.833333333333333,4.0,7
556,871,CM Gautam,S Badree,1,8,0.125,0.875,4.0,7
557,868,CM Gautam,M Morkel,1,5,0.2,0.8,5.0,7
558,873,CM Gautam,VR Aaron,1,10,0.1,0.9,2.0,7
559,866,CM Gautam,AD Mathews,1,3,0.333333333333333,0.666666666666667,2.0,7
560,872,CM Gautam,SR Watson,1,1,1,0,6.0,7
561,865,CM Gautam,A Nehra,1,3,0.333333333333333,0.666666666666667,5.0,7
562,869,CM Gautam,PP Chawla,1,5,0.2,0.8,1.0,7
563,3614,RT Ponting,A Chandila,1,6,0.166666666666667,0.833333333333333,0.0,7
564,3618,RT Ponting,JH Kallis,1,7,0.142857142857143,0.857142857142857,5.0,7
565,3615,RT Ponting,AS Rajpoot,1,3,0.333333333333333,0.666666666666667,4.0,7
566,3621,RT Ponting,Yuvraj Singh,1,1,1,0,2.0,7
567,3619,RT Ponting,M Kartik,1,6,0.166666666666667,0.833333333333333,3.0,7
568,3616,RT Ponting,IK Pathan,1,6,0.166666666666667,0.833333333333333,6.0,7
569,3620,RT Ponting,WPUJC Vaas,1,1,1,0,4.0,7
570,3617,RT Ponting,JDP Oram,1,1,1,0,4.0,7
571,52,A Singh,KA Pollard,1,3,0.333333333333333,0.666666666666667,3.0,0
572,53,A Singh,Shakib Al Hasan,1,2,0.5,0.5,3.0,0
573,51,A Singh,A Mishra,1,1,1,0,1.0,0
574,54,A Singh,SK Raina,1,1,1,0,2.0,0
575,593,B Kumar,M Muralitharan,1,2,0.5,0.5,3.0,7
576,597,B Kumar,R Dhawan,1,4,0.25,0.75,4.0,7
577,592,B Kumar,M Morkel,1,1,1,0,5.0,7
578,585,B Kumar,A Mishra,1,1,1,0,1.0,7
579,595,B Kumar,NLTC Perera,1,6,0.166666666666667,0.833333333333333,2.0,7
580,586,B Kumar,A Zampa,1,2,0.5,0.5,4.0,7
581,588,B Kumar,AS Rajpoot,1,1,1,0,4.0,7
582,591,B Kumar,L Balaji,1,5,0.2,0.8,5.0,7
583,589,B Kumar,Azhar Mahmood,1,6,0.166666666666667,0.833333333333333,2.0,7
584,596,B Kumar,PP Ojha,1,3,0.333333333333333,0.666666666666667,5.0,7
585,598,B Kumar,RP Singh,2,5,0.4,0.6,5.0,7
586,594,B Kumar,MJ McClenaghan,1,1,1,0,3.0,7
587,599,B Kumar,SW Tait,1,1,1,0,4.0,7
588,587,B Kumar,AN Ahmed,1,2,0.5,0.5,4.0,7
589,590,B Kumar,DW Steyn,1,1,1,0,5.0,7
590,3355,R McLaren,R Ashwin,1,2,0.5,0.5,6.0,7
591,3356,R McLaren,S Aravind,1,2,0.5,0.5,2.0,7
592,3352,R McLaren,A Mishra,1,5,0.2,0.8,1.0,7
593,3353,R McLaren,KP Pietersen,1,1,1,0,0.0,7
594,3357,R McLaren,SW Tait,1,5,0.2,0.8,4.0,7
595,3354,R McLaren,L Ablish,1,1,1,0,0.0,7
596,100,AB Barath,PP Ojha,1,5,0.2,0.8,5.0,0
597,99,AB Barath,JP Duminy,1,1,1,0,2.0,0
598,874,CR Brathwaite,AD Russell,1,2,0.5,0.5,2.0,7
599,875,CR Brathwaite,CH Gayle,1,2,0.5,0.5,2.0,7
600,878,CR Brathwaite,Sandeep Sharma,1,4,0.25,0.75,3.0,7
601,877,CR Brathwaite,PP Chawla,1,5,0.2,0.8,1.0,7
602,879,CR Brathwaite,SM Boland,1,3,0.333333333333333,0.666666666666667,0.0,7
603,876,CR Brathwaite,Mustafizur Rahman,1,2,0.5,0.5,2.0,7
604,1751,JD Unadkat,MG Johnson,1,1,1,0,3.0,0
605,3257,R Ashwin,KA Pollard,1,9,0.111111111111111,0.888888888888889,3.0,9
606,3252,R Ashwin,AR Patel,1,2,0.5,0.5,3.0,9
607,3260,R Ashwin,RG Sharma,1,1,1,0,4.0,9
608,3262,R Ashwin,S Aravind,1,3,0.333333333333333,0.666666666666667,2.0,9
609,3264,R Ashwin,SP Narine,1,2,0.5,0.5,5.0,9
610,3253,R Ashwin,BB Sran,1,8,0.125,0.875,2.0,9
611,3263,R Ashwin,SL Malinga,2,12,0.166666666666667,0.833333333333333,6.0,9
612,3259,R Ashwin,R Bhatia,1,11,0.0909090909090909,0.909090909090909,5.0,9
613,3254,R Ashwin,D Wiese,1,3,0.333333333333333,0.666666666666667,4.0,9
614,3255,R Ashwin,Harbhajan Singh,3,14,0.214285714285714,0.785714285714286,1.0,9
615,3265,R Ashwin,SR Watson,1,5,0.2,0.8,6.0,9
616,3258,R Ashwin,MJ McClenaghan,1,6,0.166666666666667,0.833333333333333,3.0,9
617,3256,R Ashwin,IK Pathan,2,7,0.285714285714286,0.714285714285714,6.0,9
618,3261,R Ashwin,RJ Harris,1,8,0.125,0.875,2.0,9
619,96,AB Agarkar,R Ashwin,1,4,0.25,0.75,6.0,7
620,93,AB Agarkar,MS Gony,1,2,0.5,0.5,2.0,7
621,92,AB Agarkar,DJ Bravo,1,4,0.25,0.75,1.0,7
622,94,AB Agarkar,PD Collingwood,1,4,0.25,0.75,0.0,7
623,97,AB Agarkar,SR Watson,1,9,0.111111111111111,0.888888888888889,6.0,7
624,95,AB Agarkar,PJ Sangwan,1,8,0.125,0.875,2.0,7
625,98,AB Agarkar,ST Jayasuriya,1,6,0.166666666666667,0.833333333333333,4.0,7
626,2923,MS Gony,R McLaren,1,1,1,0,4.0,7
627,2918,MS Gony,J Theron,1,4,0.25,0.75,4.0,7
628,2919,MS Gony,JH Kallis,1,3,0.333333333333333,0.666666666666667,5.0,7
629,2917,MS Gony,Harbhajan Singh,1,3,0.333333333333333,0.666666666666667,1.0,7
630,2924,MS Gony,RA Jadeja,1,4,0.25,0.75,6.0,7
631,2920,MS Gony,JP Faulkner,1,3,0.333333333333333,0.666666666666667,3.0,7
632,2922,MS Gony,PP Chawla,1,6,0.166666666666667,0.833333333333333,1.0,7
633,2921,MS Gony,P Kumar,1,3,0.333333333333333,0.666666666666667,1.0,7
634,3952,SD Chitnis,AD Russell,1,7,0.142857142857143,0.857142857142857,2.0,7
635,3954,SD Chitnis,DJ Bravo,1,7,0.142857142857143,0.857142857142857,1.0,7
636,3957,SD Chitnis,WD Parnell,1,3,0.333333333333333,0.666666666666667,2.0,7
637,3953,SD Chitnis,BW Hilfenhaus,1,1,1,0,4.0,7
638,3956,SD Chitnis,VY Mahesh,1,5,0.2,0.8,4.0,7
639,3955,SD Chitnis,DW Steyn,1,1,1,0,5.0,7
640,1119,DJ Thornely,R Bhatia,1,3,0.333333333333333,0.666666666666667,5.0,0
641,1120,DJ Thornely,Shahid Afridi,1,7,0.142857142857143,0.857142857142857,0.0,0
642,2108,KH Pandya,DR Smith,1,3,0.333333333333333,0.666666666666667,2.0,3
643,2109,KH Pandya,MP Stoinis,1,5,0.2,0.8,4.0,3
644,2110,KH Pandya,SP Narine,1,2,0.5,0.5,5.0,3
645,2106,KH Pandya,BB Sran,1,7,0.142857142857143,0.857142857142857,2.0,3
646,2107,KH Pandya,CH Morris,1,2,0.5,0.5,3.0,3
647,1310,ER Dwivedi,B Kumar,1,6,0.166666666666667,0.833333333333333,6.0,0
648,1311,ER Dwivedi,SR Watson,1,3,0.333333333333333,0.666666666666667,6.0,0
649,3551,RJ Peterson,A Nehra,1,4,0.25,0.75,5.0,0
650,677,BCJ Cutting,Kuldeep Yadav,1,1,1,0,2.0,7
651,678,BCJ Cutting,S Kaushik,1,2,0.5,0.5,4.0,7
652,2940,N Rana,MP Stoinis,1,6,0.166666666666667,0.833333333333333,4.0,3
653,2941,N Rana,YS Chahal,1,4,0.25,0.75,3.0,3
654,2939,N Rana,DJ Bravo,1,10,0.1,0.9,1.0,3
655,3387,R Tewatia,AR Patel,1,6,0.166666666666667,0.833333333333333,3.0,0
656,1112,DJ Jacobs,A Singh,1,7,0.142857142857143,0.857142857142857,4.0,7
657,1113,DJ Jacobs,Bipul Sharma,1,1,1,0,4.0,7
658,1116,DJ Jacobs,M Morkel,1,2,0.5,0.5,5.0,7
659,1115,DJ Jacobs,I Sharma,1,6,0.166666666666667,0.833333333333333,5.0,7
660,1114,DJ Jacobs,DP Nannes,1,2,0.5,0.5,2.0,7
661,1118,DJ Jacobs,S Nadeem,1,5,0.2,0.8,3.0,7
662,1117,DJ Jacobs,RV Gomez,1,4,0.25,0.75,0.0,7
663,2640,MF Maharoof,B Lee,1,9,0.111111111111111,0.888888888888889,2.0,7
664,2644,MF Maharoof,PP Ojha,1,6,0.166666666666667,0.833333333333333,5.0,7
665,2646,MF Maharoof,SR Watson,1,2,0.5,0.5,6.0,7
666,2641,MF Maharoof,Iqbal Abdulla,1,6,0.166666666666667,0.833333333333333,2.0,7
667,2643,MF Maharoof,L Ablish,1,2,0.5,0.5,0.0,7
668,2645,MF Maharoof,SK Warne,1,7,0.142857142857143,0.857142857142857,3.0,7
669,2647,MF Maharoof,ST Jayasuriya,1,8,0.125,0.875,4.0,7
